x, t, v, 40 , 500
0,0,1
0,0.01,0.99995
0,0.02,0.9998
0,0.03,0.99955
0,0.04,0.9992
0,0.05,0.99875
0,0.06,0.998201
0,0.07,0.997551
0,0.08,0.996802
0,0.09,0.995953
0,0.1,0.995004
0,0.11,0.993956
0,0.12,0.992809
0,0.13,0.991562
0,0.14,0.990216
0,0.15,0.988771
0,0.16,0.987227
0,0.17,0.985585
0,0.18,0.983844
0,0.19,0.982004
0,0.2,0.980067
0,0.21,0.978031
0,0.22,0.975897
0,0.23,0.973666
0,0.24,0.971338
0,0.25,0.968912
0,0.26,0.96639
0,0.27,0.963771
0,0.28,0.961055
0,0.29,0.958244
0,0.3,0.955336
0,0.31,0.952334
0,0.32,0.949235
0,0.33,0.946042
0,0.34,0.942755
0,0.35,0.939373
0,0.36,0.935897
0,0.37,0.932327
0,0.38,0.928665
0,0.39,0.924909
0,0.4,0.921061
0,0.41,0.917121
0,0.42,0.913089
0,0.43,0.908966
0,0.44,0.904752
0,0.45,0.900447
0,0.46,0.896052
0,0.47,0.891568
0,0.48,0.886995
0,0.49,0.882333
0,0.5,0.877583
0,0.51,0.872745
0,0.52,0.867819
0,0.53,0.862807
0,0.54,0.857709
0,0.55,0.852525
0,0.56,0.847255
0,0.57,0.841901
0,0.58,0.836463
0,0.59,0.830941
0,0.6,0.825336
0,0.61,0.819648
0,0.62,0.813878
0,0.63,0.808028
0,0.64,0.802096
0,0.65,0.796084
0,0.66,0.789992
0,0.67,0.783822
0,0.68,0.777573
0,0.69,0.771246
0,0.7,0.764842
0,0.71,0.758362
0,0.72,0.751806
0,0.73,0.745174
0,0.74,0.738469
0,0.75,0.731689
0,0.76,0.724836
0,0.77,0.717911
0,0.78,0.710914
0,0.79,0.703845
0,0.8,0.696707
0,0.81,0.689498
0,0.82,0.682221
0,0.83,0.674876
0,0.84,0.667463
0,0.85,0.659983
0,0.86,0.652437
0,0.87,0.644827
0,0.88,0.637151
0,0.89,0.629412
0,0.9,0.62161
0,0.91,0.613746
0,0.92,0.60582
0,0.93,0.597834
0,0.94,0.589788
0,0.95,0.581683
0,0.96,0.57352
0,0.97,0.5653
0,0.98,0.557023
0,0.99,0.54869
0,1,0.540302
0,1.01,0.531861
0,1.02,0.523366
0,1.03,0.514819
0,1.04,0.50622
0,1.05,0.497571
0,1.06,0.488872
0,1.07,0.480124
0,1.08,0.471328
0,1.09,0.462485
0,1.1,0.453596
0,1.11,0.444662
0,1.12,0.435682
0,1.13,0.42666
0,1.14,0.417595
0,1.15,0.408487
0,1.16,0.39934
0,1.17,0.390152
0,1.18,0.380925
0,1.19,0.37166
0,1.2,0.362358
0,1.21,0.353019
0,1.22,0.343646
0,1.23,0.334238
0,1.24,0.324796
0,1.25,0.315322
0,1.26,0.305817
0,1.27,0.296281
0,1.28,0.286715
0,1.29,0.277121
0,1.3,0.267499
0,1.31,0.25785
0,1.32,0.248175
0,1.33,0.238476
0,1.34,0.228753
0,1.35,0.219007
0,1.36,0.209239
0,1.37,0.19945
0,1.38,0.189641
0,1.39,0.179813
0,1.4,0.169967
0,1.41,0.160104
0,1.42,0.150225
0,1.43,0.140332
0,1.44,0.130424
0,1.45,0.120503
0,1.46,0.11057
0,1.47,0.100626
0,1.48,0.0906716
0,1.49,0.0807084
0,1.5,0.0707372
0,1.51,0.0607589
0,1.52,0.0507745
0,1.53,0.040785
0,1.54,0.0307915
0,1.55,0.0207948
0,1.56,0.0107961
0,1.57,0.000796327
0,1.58,-0.00920354
0,1.59,-0.0192025
0,1.6,-0.0291995
0,1.61,-0.0391936
0,1.62,-0.0491838
0,1.63,-0.0591691
0,1.64,-0.0691484
0,1.65,-0.0791209
0,1.66,-0.0890854
0,1.67,-0.099041
0,1.68,-0.108987
0,1.69,-0.118922
0,1.7,-0.128844
0,1.71,-0.138755
0,1.72,-0.148651
0,1.73,-0.158532
0,1.74,-0.168397
0,1.75,-0.178246
0,1.76,-0.188077
0,1.77,-0.197889
0,1.78,-0.207681
0,1.79,-0.217452
0,1.8,-0.227202
0,1.81,-0.236929
0,1.82,-0.246632
0,1.83,-0.256311
0,1.84,-0.265964
0,1.85,-0.27559
0,1.86,-0.285189
0,1.87,-0.294759
0,1.88,-0.3043
0,1.89,-0.313811
0,1.9,-0.32329
0,1.91,-0.332736
0,1.92,-0.34215
0,1.93,-0.351529
0,1.94,-0.360873
0,1.95,-0.370181
0,1.96,-0.379452
0,1.97,-0.388685
0,1.98,-0.397879
0,1.99,-0.407033
0,2,-0.416147
0,2.01,-0.425219
0,2.02,-0.434248
0,2.03,-0.443234
0,2.04,-0.452176
0,2.05,-0.461073
